source,protocol,user,token,balance
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x500c2ce13c35Ab3239F1Ab0E00baF223ba6725D3,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,841.55
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5088439f51728d47b603EF557cDF739e17a28922,0x4300000000000000000000000000000000000004,-8.846716750376941597
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5088439f51728d47b603EF557cDF739e17a28922,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,7329.850682429313521559
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x509dcC51971b5b77B91585553F3e7C2527c92460,0x4300000000000000000000000000000000000004,-2.053804188574168933
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x509dcC51971b5b77B91585553F3e7C2527c92460,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1771.099462073702985943
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x50c1A419A66aCBc07761Dbe5cE487c30a580dfb7,0x4300000000000000000000000000000000000004,-0.165143971628542706
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x50c1A419A66aCBc07761Dbe5cE487c30a580dfb7,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,139.592210805980797232
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x50cE7D1952787260861270DE1a8914Cb6E4aDe0b,0x4300000000000000000000000000000000000004,-33.43840471541980615
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x50cE7D1952787260861270DE1a8914Cb6E4aDe0b,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,27705.025552245047842847
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x513AeDacE44cc9a0724CA276a8CeeeE950903576,0x4300000000000000000000000000000000000004,-6.228308454817967951
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x513AeDacE44cc9a0724CA276a8CeeeE950903576,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,5160.397045150403119622
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x514D85c37d0Fd6C271EE66e7B48ef9D57bD4CeE1,0x4300000000000000000000000000000000000004,-0.034807007949435398
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x514D85c37d0Fd6C271EE66e7B48ef9D57bD4CeE1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,29.421523191484582022
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x515c895B58A812BA1b27A7CC571B51c48d1d9045,0x4300000000000000000000000000000000000004,-0.832185293796318786
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x515c895B58A812BA1b27A7CC571B51c48d1d9045,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,717.635563501082239698
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5164fd03043dA38DC5f22183B88CC5A57530F6Fe,0x4300000000000000000000000000000000000004,-15.873738784876707374
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5164fd03043dA38DC5f22183B88CC5A57530F6Fe,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13152.013153362873916181
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x51A7aC913D75D4423223Ee28bf954D3306a7b011,0x4300000000000000000000000000000000000004,-4.377694022699741045
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x51A7aC913D75D4423223Ee28bf954D3306a7b011,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,3775.107467333310763461
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x51B6AEB9bD546eCeC8a98283446Af9405ecCfEcf,0x4300000000000000000000000000000000000004,-0.037306870993184755
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x51B6AEB9bD546eCeC8a98283446Af9405ecCfEcf,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,32.171605995970743431
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x51EC66e63199176f59C80268e0Be6fFa91Fab220,0x4300000000000000000000000000000000000004,-6.388727607233831042
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x51EC66e63199176f59C80268e0Be6fFa91Fab220,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,5400.237151477328515229
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x520F2E672cD1483F8Eb55494e1B797031f235771,0x4300000000000000000000000000000000000004,-1E-18
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x520F2E672cD1483F8Eb55494e1B797031f235771,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,8.63E-16
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x526573a120C9F46C814866e0b346706Cc5C28C84,0x4300000000000000000000000000000000000004,-0.178376537130076258
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x526573a120C9F46C814866e0b346706Cc5C28C84,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,170
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5284b0bA212A1F94246afDF3cEb892441D1E3434,0x4300000000000000000000000000000000000004,-0.845847677104390823
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5284b0bA212A1F94246afDF3cEb892441D1E3434,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,700.817868164559623492
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52D67c24dad23dd50983e1aa72893ef4B04f6048,0x4300000000000000000000000000000000000004,-0.142288583460372082
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52D67c24dad23dd50983e1aa72893ef4B04f6048,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,122.702658329296451984
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52D81c84845f25dC2f481243dB8e6176A0FCB338,0x4300000000000000000000000000000000000004,-9.820217042479704393
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52D81c84845f25dC2f481243dB8e6176A0FCB338,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,8468.470956550840358733
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52EF1F3c4A1068d0079093cD2DCAe9eBE9Edcb8F,0x4300000000000000000000000000000000000004,-0.050693470638017106
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52EF1F3c4A1068d0079093cD2DCAe9eBE9Edcb8F,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,42.849966426299955101
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52F6d6E1dB786c8Ce34a1C7BdDeec27DFc231A16,0x4300000000000000000000000000000000000004,-22.23101031727006848
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52F6d6E1dB786c8Ce34a1C7BdDeec27DFc231A16,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,18791.336117424111996646
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52d49bCa43fd7f95137C55721270Bf5Ec2a5DADd,0x4300000000000000000000000000000000000004,-0.000055644167672537
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x52d49bCa43fd7f95137C55721270Bf5Ec2a5DADd,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,0.046103368277319178
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x531bD1dF6113E8865E76C57c40fd0bAF9A5538f5,0x4300000000000000000000000000000000000004,-6.968947106424178315
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x531bD1dF6113E8865E76C57c40fd0bAF9A5538f5,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,6009.676355746812650588
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5326524a825DF17f30B3C1813753dEfa062ce43e,0x4300000000000000000000000000000000000004,-0.024584655701127175
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5326524a825DF17f30B3C1813753dEfa062ce43e,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,20.36934836424142304
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x53430Bde5e57eD878406A20CA101B0853f173Acf,0x4300000000000000000000000000000000000004,-5.10211403482767556
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x53430Bde5e57eD878406A20CA101B0853f173Acf,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,4227.300940591363524796
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x537fE83Caeb9B194e0A7821A11c8EEFd3F3a1354,0x4300000000000000000000000000000000000004,-0.359364552342285868
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x537fE83Caeb9B194e0A7821A11c8EEFd3F3a1354,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,410.0299
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x53822864019Ef6048B595d11f87b76e5F3c0C33D,0x4300000000000000000000000000000000000004,-6.452504750322518426
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x53822864019Ef6048B595d11f87b76e5F3c0C33D,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,5454.146430240856411522
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x539b3F56d9e09e59d814aE8d89cd6A0376F1EE8D,0x4300000000000000000000000000000000000004,-12.282825236358397388
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x539b3F56d9e09e59d814aE8d89cd6A0376F1EE8D,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,10176.800894755168190465
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x53b77B9A06dd7E11aee247957784d76484FfF540,0x4300000000000000000000000000000000000004,-6.590853049207136
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x53b77B9A06dd7E11aee247957784d76484FfF540,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,5460.779414969271256938
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5416808256eA66367d7Ec1Ae2C37BB64EC2425d4,0x4300000000000000000000000000000000000004,-9.711256399632918255
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5416808256eA66367d7Ec1Ae2C37BB64EC2425d4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,8046.155580267951202536
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54365AEEF90dACEE51E8E85f4cdbDae807Ef2662,0x4300000000000000000000000000000000000004,-0.334730958760435823
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54365AEEF90dACEE51E8E85f4cdbDae807Ef2662,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,277.337685350427753283
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x546f565890B5649711ca07F803a9f489c9888888,0x4300000000000000000000000000000000000004,-0.125044675724592403
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x546f565890B5649711ca07F803a9f489c9888888,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,114.5
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54702400055b3804E05fbe6C6cD26d1398fFcB6b,0x4300000000000000000000000000000000000004,-3.394923913724007224
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54702400055b3804E05fbe6C6cD26d1398fFcB6b,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,3108.639259279952741285
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54753A50C107e317247923F88b5F05dace74f69D,0x4300000000000000000000000000000000000004,-1.779034942869228856
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54753A50C107e317247923F88b5F05dace74f69D,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1474
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54F65A11Ac61dE39DC70379a3CA0FA268EEf952c,0x4300000000000000000000000000000000000004,-6.918583884782814457
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54F65A11Ac61dE39DC70379a3CA0FA268EEf952c,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,5848.111866267743610531
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54af18754d1b240e1e234239D0da0c1F2619B934,0x4300000000000000000000000000000000000004,-0.000001477278651404
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54af18754d1b240e1e234239D0da0c1F2619B934,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,0.001325919776867227
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54b896bF45B1F4504152F0F8CF75D7C641486fA3,0x4300000000000000000000000000000000000004,-8.239534984618024177
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54b896bF45B1F4504152F0F8CF75D7C641486fA3,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,6826.776852251919509526
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54d6F4D8Cc0F793aB540c32B8B81FeE3c8c4f3d0,0x4300000000000000000000000000000000000004,-1.653438521614165221
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x54d6F4D8Cc0F793aB540c32B8B81FeE3c8c4f3d0,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1397.611649930805997968
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x55045DA52be49461aF91a235E4303D4a9B2312AE,0x4300000000000000000000000000000000000004,-0.284880463527459596
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x55045DA52be49461aF91a235E4303D4a9B2312AE,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,312.300045635104838427
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5517361c045795F5f3cA7Dc147d29feBE8E238e8,0x4300000000000000000000000000000000000004,-0.865018020777061262
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5517361c045795F5f3cA7Dc147d29feBE8E238e8,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,745.948888314377005161
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5533312a78376d7D59f8C0209aE378d2d3Ca84e8,0x4300000000000000000000000000000000000004,-8.503072303290879681
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5533312a78376d7D59f8C0209aE378d2d3Ca84e8,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,7045.127823535985636374
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x554e390d49Ff6bE967eCA60e6bbA3D3fC29542Eb,0x4300000000000000000000000000000000000004,-5.556832430488135921
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x554e390d49Ff6bE967eCA60e6bbA3D3fC29542Eb,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,4697.0562497731754888
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5560a00d6ec1811f785E845e15CbDe16B6141fdd,0x4300000000000000000000000000000000000004,-1.147276433433769482
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5560a00d6ec1811f785E845e15CbDe16B6141fdd,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,950.563376880047308818
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x55907Cf476998d2F58591C6D0a10eCbbE249A8EB,0x4300000000000000000000000000000000000004,-0.333683722399272405
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x55907Cf476998d2F58591C6D0a10eCbbE249A8EB,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,287.752388729126362155
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x562257821731283b842cF689Df9941ddBeC3a2a5,0x4300000000000000000000000000000000000004,-7.561839337497872691
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x562257821731283b842cF689Df9941ddBeC3a2a5,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,6265.279514687521408092
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x563f17A6e2A341423587dfE7cC291a819835B525,0x4300000000000000000000000000000000000004,-10.866807582263892454
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x563f17A6e2A341423587dfE7cC291a819835B525,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,9003.574910352047694569
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5715E8a86c4b785dE5114ed9b2233C566f73756C,0x4300000000000000000000000000000000000004,-1.968713141394044497
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5715E8a86c4b785dE5114ed9b2233C566f73756C,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1631.155802782975411782
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x577BE3eD9A71E1c355f519BBDF5f09Ba2018b1Cc,0x4300000000000000000000000000000000000004,-1.397165966318016102
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x577BE3eD9A71E1c355f519BBDF5f09Ba2018b1Cc,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1157.606624089866073263
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x57A15518B0ab5309d6459dc32a8Acd1E89E4F333,0x4300000000000000000000000000000000000004,-2.514889800245734851
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x57A15518B0ab5309d6459dc32a8Acd1E89E4F333,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,2168.716958105965971688
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x57d3a6Cbfb9dBC2f43f4A1BfFCD7562Cf7eB3e5F,0x4300000000000000000000000000000000000004,-0.057478017836957262
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x57d3a6Cbfb9dBC2f43f4A1BfFCD7562Cf7eB3e5F,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,54.778858192304215672
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x580cC39b5CF93Ecc5E9F18Dc4D942B8De391F730,0x4300000000000000000000000000000000000004,-0.230764585658968246
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x580cC39b5CF93Ecc5E9F18Dc4D942B8De391F730,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,199
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58141b458a5FB87e2bD99F6273028843fC1E1D2a,0x4300000000000000000000000000000000000004,-20.713950195103703033
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58141b458a5FB87e2bD99F6273028843fC1E1D2a,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17162.317530615920126507
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58D13E9a5d08e6cE0B874540a74e40458d5F40f6,0x4300000000000000000000000000000000000004,-0.996763365610016783
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58D13E9a5d08e6cE0B874540a74e40458d5F40f6,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,842.54
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58ae877003DEeb39c3d8dC73626Ad2f7f48C70ba,0x4300000000000000000000000000000000000004,-0.000020717132326534
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58ae877003DEeb39c3d8dC73626Ad2f7f48C70ba,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,0.017865433386182342
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58b098dcA8145cFa8C8E4Bc7495A613f525b0028,0x4300000000000000000000000000000000000004,-6.437141510683671871
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x58b098dcA8145cFa8C8E4Bc7495A613f525b0028,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,5551.073432554954517475
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x597BEa912e8734E17DDc4f43A489a1472d9459cF,0x4300000000000000000000000000000000000004,-0.125239071613912414
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x597BEa912e8734E17DDc4f43A489a1472d9459cF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,108
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5991286063dF1F10F2Af2C1dA7cb2852Dd44f4b4,0x4300000000000000000000000000000000000004,-0.591522874646910998
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5991286063dF1F10F2Af2C1dA7cb2852Dd44f4b4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,500
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5996Ebc0A59C9565Bf576Bb581c99381352eF3FC,0x4300000000000000000000000000000000000004,-0.005400633238197372
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5996Ebc0A59C9565Bf576Bb581c99381352eF3FC,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,7.231170789929702165
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x59E743F413aD31bBEF1501da96201120b83f5d67,0x4300000000000000000000000000000000000004,-0.03936374473650083
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x59E743F413aD31bBEF1501da96201120b83f5d67,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,32.614401405755442159
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A029adb159ec5f1b41B34cb13D205390576Bf66,0x4300000000000000000000000000000000000004,-0.783161297625921655
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A029adb159ec5f1b41B34cb13D205390576Bf66,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,661.987330661897518749
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A11AA3a02b166A4607eddaeBf5243E7Aa793106,0x4300000000000000000000000000000000000004,-0.028068010749788891
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A11AA3a02b166A4607eddaeBf5243E7Aa793106,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,25.701112120352170926
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A29bc3a2aD929513EEAf1D7F9D753A08f4C1211,0x4300000000000000000000000000000000000004,-0.138606000807915641
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A29bc3a2aD929513EEAf1D7F9D753A08f4C1211,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,114.84049035111362986
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A2E8dCcE6B71Ed834b80f69E06ac89b3BDd5ecF,0x4300000000000000000000000000000000000004,-0.004119211361709716
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A2E8dCcE6B71Ed834b80f69E06ac89b3BDd5ecF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,3.412927650182999917
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A457d7E96964A1C7A279B61822b92e0bd262121,0x4300000000000000000000000000000000000004,-80.811195445587486182
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A457d7E96964A1C7A279B61822b92e0bd262121,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,68307.751829398751346652
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A55aad519556A40Fe4546f23a07500D2379cFaF,0x4300000000000000000000000000000000000004,-2.038672493807801538
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A55aad519556A40Fe4546f23a07500D2379cFaF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1723.240622794778784667
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A84c23b27f7dec4Fa4E30041Be057c165F71250,0x4300000000000000000000000000000000000004,-0.036208309556361508
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5A84c23b27f7dec4Fa4E30041Be057c165F71250,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,30
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5AC94F060F610155023D7799bAF9F6D597258fB7,0x4300000000000000000000000000000000000004,-0.686669122627017894
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5AC94F060F610155023D7799bAF9F6D597258fB7,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,568.932212832103053044
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5Aa7c1EA93A8C2758f021FfaB64e402f863b5e60,0x4300000000000000000000000000000000000004,-1.334199259955255023
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5Aa7c1EA93A8C2758f021FfaB64e402f863b5e60,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1197.5
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5B5fc02D41eAAFA7eCde3c02C3e5c59110A77d99,0x4300000000000000000000000000000000000004,-0.12408375343261047
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5B5fc02D41eAAFA7eCde3c02C3e5c59110A77d99,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,104.885000015154064842
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5BD05110307AB1eB261aaD2d608605D3064EC9fd,0x4300000000000000000000000000000000000004,-1.040050728525125431
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5BD05110307AB1eB261aaD2d608605D3064EC9fd,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,896.888464863353886671
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5Ba47f8c64FCF55e986E2f37860b91b501d1b1eD,0x4300000000000000000000000000000000000004,-13.180649571806252568
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5Ba47f8c64FCF55e986E2f37860b91b501d1b1eD,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,10920.683456339804229996
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5Bca4075dFC8065235cF75C6b15B410e62845Fec,0x4300000000000000000000000000000000000004,-0.176965645980392612
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5Bca4075dFC8065235cF75C6b15B410e62845Fec,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,162.042616747495284372
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5C449d4004B3448B254817C4b4003D1f238e1a94,0x4300000000000000000000000000000000000004,-2.202425605655706555
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5C449d4004B3448B254817C4b4003D1f238e1a94,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1899.263243854907085863
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5C90cE5F9D84B6011385ae01366c5726C39bF23a,0x4300000000000000000000000000000000000004,-1.326378898337659147
0x14eB8d9b6e19842B5930030B18c50B0391561f27,baseline,0x5C90cE5F9D84B6011385ae01366c5726C39bF23a,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,1214.528991175541762035
